data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_clusters,num_anonymized_entities
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.10185721225788243,0.0008373712925591763,0.0016747425851183525,0.0,0.0019272990670266485,0.0014221861032100804,0,,6629,999,1177,6629,2,494,1058
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,0,skga,0.0009615628237466768,0.0009615628237466768,0.0019231256474933536,0.0,0.0021486926264582657,0.0016975586685284397,0,,6502,1336,1192,6502,10,100,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.1498798761099919,0.0008645670373180672,0.0017291340746361343,0.0,0.002004702620165052,0.0014535655291072127,0,,6728,1101,1227,6728,2,483,1044
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,0,skga,0.0019138003355704664,0.0019138003355704664,0.0038276006711409328,0.0,0.004273456150623862,0.003381745191658034,0,,6502,3796,1192,6502,10,93,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.6202495968825584,0.0036656090252071265,0.007331218050414253,0.0,0.008787237793054788,0.005875198307773635,0,,6609,2964,1220,6609,10,42,465
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,7,skga,0.1133134413185564,0.0008805635606788305,0.001761127121357661,0.0,0.002076008952635052,0.0014462452900802741,0,,6627,1093,1173,6627,2,483,1041
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,7,skga,0.26409538573574654,0.002062297650902541,0.004124595301805082,0.0,0.004967254557012551,0.003281936046597561,0,,6627,2412,1173,6627,4,194,865
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,3,skga,0.10456270676496342,0.0038471700022324595,0.007694340004464919,0.0,0.00906232082141488,0.006326359187514935,0,,6629,6702,1177,6629,10,71,1058
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,15,skga,0.41704996337031497,0.0031940433259293865,0.006388086651858773,0.0,0.008286609794758364,0.004489563508959091,0,,7866,3652,1291,7866,6,112,755
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.0016956232264312401,0.0016956232264312401,0.0033912464528624803,0.0,0.0037040842754830876,0.003078408630241872,0,,6502,3405,1192,6502,10,94,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,4,skga,0.3828226230968578,0.004388758246782944,0.008777516493565889,0.0,0.010486361897296641,0.007068671089835118,0,,6461,5295,1176,6461,10,48,729
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.42737446073164365,0.0031452910833445224,0.006290582166689045,0.0,0.007496733724342363,0.005084430609035697,0,,6500,3467,1189,6500,10,60,683
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.3607680104354667,0.0030015653476244586,0.006003130695248917,0.0,0.0073169851494974455,0.004689276241000371,0,,6461,3540,1176,6461,8,80,754
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.11818671820896812,0.004377947392855379,0.008755894785710759,0.0,0.011278740898206489,0.006233048673215007,0,,6731,7555,1216,6731,10,67,1077
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,9,skga,0.43950963677676036,0.004144033539136892,0.008288067078273785,0.0,0.010782316684825814,0.005793817471721739,0,,6806,4051,1162,6806,10,55,654
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,2,skga,0.27184596782729764,0.004528158718850644,0.009056317437701288,0.0,0.010645324072012708,0.007467310803389882,0,,7189,6839,1214,7189,10,60,888
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.6797989307063468,0.004802204230530172,0.009604408461060344,0.0,0.012229701457977003,0.006979115464143711,0,,7194,3201,1237,7194,10,32,398
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,0.4122803574893763,0.0037642475939860757,0.007528495187972151,0.0,0.009456509419550707,0.005600480956393591,0,,6627,4020,1173,6627,10,60,692
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,17,skga,0.0029969451483840785,0.0029969451483840785,0.005993890296768157,0.0,0.008041658728315181,0.003946121865221141,0,,7388,5245,1238,7388,10,88,1238
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.41919310241103247,0.005780332511461642,0.011560665022923284,0.0,0.014443404727247497,0.008677925318599046,0,,6461,6493,1176,6461,10,46,687
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.41788404470005197,0.0030239413454410608,0.0060478826908821216,0.0,0.007404790585618973,0.004690974796145315,0,,6731,3318,1216,6731,6,102,710
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,10,skga,0.4081646201486495,0.004563415550880355,0.00912683110176071,0.0,0.01198605897599861,0.006267603227522768,0,,6544,4452,1174,6544,10,54,698
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.10874700645564347,0.0008450711075659963,0.0016901422151319927,0.0,0.0019925033883906275,0.0013877810418733753,0,,6461,1044,1176,6461,2,490,1049
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,15,skga,0.17278066408628884,0.0009914287515424781,0.0019828575030849563,0.0,0.0024194267139779576,0.0015462882921919597,0,,7866,1287,1291,7866,2,495,1069
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,11,skga,0.5501850326519526,0.004591973397096692,0.009183946794193385,0.0,0.011483608378085243,0.006884285210301419,0,,6725,3646,1164,6725,10,46,526
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,17,skga,0.4242469223120307,0.003101664087124505,0.00620332817424901,0.0,0.007656156444524787,0.004750499903973251,0,,7388,3559,1238,7388,6,103,715
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.002640624999999993,0.002640624999999993,0.005281249999999986,0.0,0.007159027777777808,0.0034034722222222257,0,,6926,4022,1200,6926,10,85,1200
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,19,skga,0.11935710024997409,0.003733122405096587,0.007466244810193174,0.0,0.00934165227436489,0.0055908373460213994,0,,7135,7063,1258,7135,10,72,1112
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.00198558764244854,0.00198558764244854,0.00397117528489708,0.0,0.003955339849556321,0.003987010720237832,0,,6502,3654,1192,6502,10,88,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.40253641743201224,0.002601611141604156,0.005203222283208312,0.0,0.006189533678181944,0.004216910888234658,0,,6728,2963,1227,6728,6,106,735
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.419361522950839,0.0031516411722369198,0.0063032823444738395,0.0,0.007621719429492422,0.004984845259455226,0,,6725,3286,1164,6725,6,98,678
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,0.014867702822116087,0.000663081064674166,0.001326162129348332,0.0,0.0015814660686881163,0.001070858190008546,0,,6779,786,1196,6779,2,552,1179
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,0.24552932922259485,0.0020712823748198026,0.004142564749639605,0.0,0.005048106020313474,0.0032370234789657936,0,,6809,2587,1201,6809,4,202,908
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.40644175652129994,0.0032228653817611185,0.006445730763522237,0.0,0.007920521501082533,0.004970940025961968,0,,6870,3472,1194,6870,6,103,711
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,3,skga,0.34219975904640704,0.0035638563675946837,0.007127712735189367,0.0,0.008812186382279832,0.005443239088098892,0,,6629,4073,1177,6629,10,64,777
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,4,skga,0.2832104461682632,0.002432526264943843,0.004865052529887686,0.0,0.005842692106428356,0.0038874129533470058,0,,6461,3023,1176,6461,6,124,845
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,0.003365180906863667,0.003365180906863667,0.006730361813727334,0.0,0.008882725780182038,0.004577997847272684,0,,6627,5356,1173,6627,10,78,1173
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,5,skga,0.47657140270251347,0.0042294365012615675,0.008458873002523135,0.0,0.010029268292682969,0.006888477712363311,0,,6500,4499,1189,6500,10,42,625
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,0,skga,0.0019167914733570557,0.0010787703075076495,0.002157540615015299,0.0,0.0024385914492925,0.0018764897807380797,0,,6502,1672,1192,6502,10,93,1191
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,0.12489141369147692,0.0009454257067146251,0.0018908514134292503,0.0,0.0023008392879191432,0.001480863538939359,0,,6809,1188,1201,6809,2,496,1052
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.12112857892572715,0.004000328027664684,0.008000656055329368,0.0,0.00990367636238778,0.006097635748270897,0,,6731,7359,1216,6731,10,66,1073
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.0021303603692696795,0.0021303603692696795,0.004260720738539359,0.0,0.004686251424751801,0.0038351900523268924,0,,6629,3728,1177,6629,10,86,1177
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,7,skga,0.07711498921819368,0.003182212111363893,0.006364424222727786,0.0,0.007676559293747186,0.005052289151708447,0,,6627,5245,1173,6627,10,82,1086
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,1,skga,0.013187072851534105,0.000653462430512099,0.001306924861024198,0.0,0.0015773719341072086,0.0010364777879411835,0,,6779,780,1196,6779,2,549,1181
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,5,skga,0.3749956674619674,0.003846982053993616,0.007693964107987232,0.0,0.00942058232637432,0.005967345889600141,0,,6500,4648,1189,6500,10,55,746
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,16,skga,0.5882581967213114,0.0033234126984127096,0.006646825396825419,0.0,0.007816159250585451,0.005477491543065287,0,,6609,2972,1220,6609,10,45,504
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.03704244006633211,0.0008286514876300718,0.0016573029752601435,0.0,0.001968487306213838,0.0013461186443064596,0,,7189,1130,1214,7189,2,542,1170
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,2,skga,0.23565998957793344,0.004389728913745912,0.008779457827491824,0.0,0.01115208122688801,0.006406834428095703,0,,7189,6222,1214,7189,10,68,932
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,2,skga,0.247155135446154,0.004407771712016318,0.008815543424032636,0.0,0.011157052973120415,0.006474033874944837,0,,7189,6236,1214,7189,10,63,918
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,4,skga,0.3610388032764126,0.003423915985492345,0.00684783197098469,0.0,0.007997031703928242,0.0056986322380411,0,,6461,4181,1176,6461,10,62,754
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,13,skga,0.10492044802847991,0.0032813780243878938,0.0065627560487757875,0.0,0.008181511470985116,0.004944000626566376,0,,6731,5741,1216,6731,10,76,1092
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.0001316100626097925,0.0001316100626097925,0.000263220125219585,0.0,0.0002611087338408184,0.00026533151659835177,0,,6502,154,1192,6502,2,567,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,19,skga,0.11226165260930995,0.003769098111072174,0.007538196222144348,0.0,0.009344654514408376,0.005731737929880303,0,,7135,7181,1258,7135,10,78,1121
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,1,skga,0.13755264202861267,0.0033941641219523964,0.006788328243904793,0.0,0.008996170810915602,0.004580485676894005,0,,6779,4862,1196,6779,10,73,1035
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.33960596426260053,0.002184558615563722,0.004369117231127444,0.0,0.0052587267238033706,0.0034795077384515054,0,,6544,2344,1174,6544,4,174,777
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,15,skga,0.5055549022278408,0.004167517591486006,0.008335035182972012,0.0,0.010736757897891398,0.005933312468052525,0,,7866,4253,1291,7866,8,69,641
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,1,skga,0.001432275645686287,0.001432275645686287,0.002864551291372574,0.0,0.0029830482880504865,0.0027460542946947096,0,,6779,2314,1196,6779,10,91,1196
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,12,skga,0.48423650917906114,0.0035249060838171433,0.007049812167634287,0.0,0.008834626205460964,0.005264998129807611,0,,6870,3167,1194,6870,8,67,618
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.47939312361302905,0.003456104014331724,0.006912208028663448,0.0,0.008804753168121852,0.00501966288920504,0,,6728,3354,1227,6728,8,68,641
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,1,skga,0.17045775494681267,0.0028818843380783543,0.005763768676156709,0.0,0.007541890052268031,0.0039856473000454175,0,,6779,3963,1196,6779,10,81,995
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,7,skga,0.42451027632966526,0.005809638433378465,0.01161927686675693,0.0,0.014529110877087442,0.00870944285642648,1,,6627,5080,1173,6627,10,50,680
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.48440173611111115,0.003674852388620509,0.007349704777241018,0.0,0.009354535695115416,0.005344873859366615,0,,6926,3393,1200,6926,8,67,621
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.17195915194152436,0.004490216379136024,0.008980432758272048,0.0,0.011900722305197547,0.00606014321134651,0,,6629,6052,1177,6629,10,67,979
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,17,skga,0.5808747824021756,0.004074818836647556,0.008149637673295112,0.0,0.009755069007965909,0.006544206338624311,0,,7388,3421,1238,7388,10,45,521
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.15819350710312827,0.005215474383798278,0.010430948767596556,0.0,0.012095522179775903,0.0087663753554172,0,,6725,9169,1164,6725,10,69,985
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,19,skga,0.27358388033596115,0.006704914633303372,0.013409829266606743,0.0,0.016384703117439666,0.0104349554157738,0,,7135,11538,1258,7135,10,60,920
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,0.33689895833333333,0.002855576441102759,0.005711152882205518,0.0,0.0072566833751044535,0.004165622389306604,0,,6926,3172,1200,6926,6,116,798
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,7,skga,0.001501167574780396,0.001501167574780396,0.003002335149560792,0.0,0.0037610952309312397,0.002243575068190277,0,,6627,1744,1173,6627,10,93,1173
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.5228480481693785,0.003987009640275966,0.007974019280551931,0.0,0.010203991987911588,0.005744046573192295,0,,6870,3420,1194,6870,8,62,572
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.16851372203588608,0.0009458092847609118,0.0018916185695218237,0.0,0.002222262714425198,0.0015609744246184432,0,,7135,1399,1258,7135,2,484,1047
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.1091407003220579,0.003544960190900136,0.007089920381800272,0.0,0.008551262078618184,0.005628578684982441,0,,6500,6153,1189,6500,10,75,1063
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,8,skga,0.4778373263888889,0.005395866349709465,0.01079173269941893,0.0,0.013507659799260443,0.008075805599577388,1,,6926,4356,1200,6926,10,52,631
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,0.4162854157755021,0.005615296945217045,0.01123059389043409,0.0,0.015355997661523181,0.007105190119344981,0,,6809,5306,1201,6809,10,53,705
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.5826864290744622,0.0054443040217721965,0.010888608043544393,0.0,0.014052297415219786,0.007724918671868992,0,,6870,4207,1194,6870,10,37,501
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.001990139651241118,0.001990139651241118,0.003980279302482236,0.0,0.0043531139370879424,0.003607444667876566,0,,7194,4533,1237,7194,10,88,1237
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.5346011797215432,0.004183406610066717,0.008366813220133435,0.0,0.010629864059025647,0.0061037623812411415,0,,6725,3452,1164,6725,8,58,544
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,0.1618454002192369,0.0025543270270719917,0.005108654054143983,0.0,0.006732225161816331,0.003485082946471684,0,,6779,3404,1196,6779,8,103,1005
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,12,skga,0.32234087102177555,0.002311960542540072,0.004623921085080144,0.0,0.005615830901321233,0.00363201126883905,0,,6870,2684,1194,6870,4,181,811
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,0.12753506944444443,0.0009943543256997458,0.0019887086513994917,0.0,0.002472169211195926,0.0015052480916030477,0,,6926,1227,1200,6926,2,487,1048
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,2,skga,0.29177172417349484,0.003720594607905835,0.00744118921581167,0.0,0.009385481472431526,0.005496896959191819,0,,7189,4709,1214,7189,10,71,863
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,6,skga,0.37097416044498027,0.003350879544091438,0.006701759088182876,0.0,0.008637261385081443,0.004766256791284341,0,,6809,3543,1201,6809,8,81,758
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.5194350291492226,0.003964156699486776,0.007928313398973551,0.0,0.00970974030264985,0.0061468864952972406,0,,6728,3779,1227,6728,10,50,592
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,16,skga,0.0009726887933351306,0.0009726887933351306,0.0019453775866702613,0.0,0.0023548777210427195,0.0015358774522977634,0,,6609,1519,1220,6609,10,96,1220
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,8,skga,0.4497085069444445,0.003997297637003528,0.007994595274007057,0.0,0.010473856209150338,0.005515334338863756,0,,6926,3875,1200,6926,10,58,663
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.49121927083333333,0.004018148450244704,0.008036296900489409,0.0,0.010278684067427964,0.005793909733550848,0,,6926,3630,1200,6926,10,55,613
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,0.28153663194444445,0.002134211033950622,0.004268422067901244,0.0,0.0052652391975308846,0.003271604938271609,0,,6926,2474,1200,6926,4,193,864
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,0.12781945870753503,0.0009103760390025543,0.0018207520780051086,0.0,0.0021820718776641027,0.0014594322783461136,0,,6627,1141,1173,6627,2,481,1024
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.5419665582220107,0.00420136917155657,0.00840273834311314,0.0,0.010954949839106545,0.0058505268471196695,0,,6544,3262,1174,6544,10,48,540
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,8,skga,0.0017524305555555594,0.0017524305555555594,0.0035048611111111187,0.0,0.004404166666666692,0.0026055555555555628,0,,6926,2193,1200,6926,10,89,1200
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,9,skga,0.14076881659907392,0.0045596858306320215,0.009119371661264043,0.0,0.010362200832957247,0.007876542489570895,0,,6806,8445,1162,6806,10,67,1003
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.3325424862974788,0.003048865954482918,0.006097731908965836,0.0,0.007474047845981987,0.0047214159719496645,0,,6629,3509,1177,6629,8,81,788
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,17,skga,0.5753692638342629,0.00436959967200274,0.00873919934400548,0.0,0.011378934743231999,0.006099463944778965,0,,7388,3564,1238,7388,10,47,528
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.13634460732103004,0.0039966296609914255,0.007993259321982851,0.0,0.010227322170270729,0.005759196473694951,0,,6544,6095,1174,6544,10,72,1018
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,4,skga,0.36243542910361426,0.004281626329150519,0.008563252658301037,0.0,0.01057561138665295,0.0065508939299491415,0,,6461,5229,1176,6461,10,55,753
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,17,skga,0.16807295105712744,0.0010420110656874336,0.002084022131374867,0.0,0.0024201294600815723,0.001747914802668182,0,,7388,1509,1238,7388,2,477,1031
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.6279543469497447,0.004614700172562564,0.009229400345125129,0.0,0.010919974115616956,0.007538826574633267,0,,6609,3828,1220,6609,10,36,456
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,0.1799597110211295,0.004296258255097364,0.008592516510194728,0.0,0.011692103967539856,0.0054929290528495925,0,,6779,5704,1196,6779,10,74,985
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,6,skga,0.4416850792532728,0.005139139737656791,0.010278279475313581,0.0,0.01349888940225378,0.007057669548373399,0,,6809,4975,1201,6809,10,48,674
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,1,skga,0.11334622235769175,0.003347821371991851,0.006695642743983702,0.0,0.009216970100837352,0.00417431538713004,0,,6779,4398,1196,6779,10,82,1064
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.5492418279554894,0.0034589601826765654,0.006917920365353131,0.0,0.008666857566613076,0.005168983164093173,0,,6728,2902,1227,6728,10,49,555
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,2,skga,0.24154716799339934,0.004581904804310072,0.009163809608620144,0.0,0.011207088472327334,0.007120530744912947,0,,7189,6790,1214,7189,10,67,925
