Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
11,11,2.121489286422729,3.1196994781494136,1.551583766937256,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
12,12,2.334083080291748,9.380908012390137,1.4050822257995603,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
13,13,2.5050885677337646,11.48235034942627,1.5296242237091064,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
14,14,2.809178352355957,9.601545095443727,1.6202077865600586,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
15,15,2.9304165840148926,3.7692737579345694,1.8827908039093015,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
16,16,2.9339172840118413,3.03012490272522,1.7811660766601562,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
17,17,3.4000301361083984,9.551628828048708,1.8406732082366943,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
18,18,3.6460497379302983,35.77079224586487,2.0735437870025635,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
19,19,3.4021155834198,17.629824161529537,1.9081077575683596,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
20,20,3.2135083675384517,9.449143171310423,1.8196473121643064,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
21,21,3.6256725788116455,24.425069570541385,2.0346388816833496,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
22,22,4.357064723968507,4.644105434417725,2.048669576644897,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
23,23,4.720444679260254,10.32739758491516,2.5163228511810303,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
24,24,4.718943357467651,94.32191491127014,2.1672835350036617,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
25,25,6.764708757400513,16.13510298728943,2.145444631576538,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
26,26,7.281143188476562,12.911035299301147,2.5438456535339355,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
27,27,8.201489210128784,46.66958570480347,2.5007452964782715,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
28,28,8.705017805099487,35.45581245422363,2.8255126476287837,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
29,29,8.242588520050049,7.445213794708253,2.947119951248169,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
30,30,10.313863039016725,179.14755654335022,3.3377938270568848,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
31,31,11.865049839019775,69.99448466300964,2.5706701278686523,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
32,32,12.498784065246582,16.876991987228394,2.859100818634033,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
33,33,14.740401983261108,74.70010614395143,3.050807476043701,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
34,34,14.722947359085085,57.18057656288147,3.612736225128174,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
35,35,16.251153945922848,17.607986927032467,3.640201807022095,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
36,36,20.507377862930298,107.65405464172363,3.728947401046753,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
37,37,21.26660752296448,246.37795662879944,4.764483690261841,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
38,38,23.358397722244266,31.858701467514038,4.1464757919311515,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
39,39,25.74582099914551,165.18088793754578,4.4679131507873535,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
40,40,27.21729254722595,51.31021285057068,4.1245973110198975,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
41,41,30.358402967453003,17.508085250854492,4.148986101150514,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
42,42,31.58085346221924,489.348432302475,5.297056913375855,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
43,43,32.23451447486877,827.8491327762604,5.447908639907837,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
44,44,35.983208179473884,47.60272574424744,5.8779563903808585,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
45,45,37.980149507522576,163.7284686565399,5.910130262374878,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
46,46,39.7520604133606,348.8860516548157,6.506452083587647,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
47,47,39.66963815689087,13.66834807395935,5.650023698806763,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
48,48,44.996663570404046,326.6696813106537,8.068000793457031,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
49,49,47.04062008857727,1297.5011348724365,7.736286401748657,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
0,0,1.3059844970703125,3.17817497253418,1.2148387432098389,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
1,1,1.6949386596679688,4.147932052612306,1.3786351680755615,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
2,2,1.5989999771118164,3.5017807483673096,1.470470905303955,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
3,3,1.7634046077728271,6.752408504486084,1.1751649379730225,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
4,4,1.8342084884643557,9.065644502639769,1.535820245742798,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
5,5,1.8687026500701904,6.479879379272461,1.501112699508667,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
6,6,1.7673063278198242,11.139906167984009,1.5069398880004885,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
7,7,1.9863784313201904,16.73789644241333,1.3801772594451904,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
8,8,2.0081558227539062,10.130633592605589,1.5867018699645996,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
9,9,2.3785560131073,19.26276183128357,1.5188360214233398,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
10,10,1.8758437633514404,7.883038997650146,1.9243326187133791,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
11,11,2.1132545471191406,34.08049726486206,1.889920234680176,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
12,12,2.848959922790528,27.34117913246155,1.931933641433716,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
13,13,2.9456722736358643,23.230048179626465,1.9192540645599363,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
14,14,2.9317173957824707,68.18165850639343,2.013036727905273,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
15,15,2.8271284103393555,54.27100682258606,1.7284631729125977,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
16,16,3.628874778747559,115.57600164413452,1.962767601013184,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
17,17,3.207707643508911,45.22080373764038,2.4029903411865234,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
18,18,4.187634468078613,142.6079149246216,2.5782544612884517,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
19,19,3.995281219482422,69.82671642303467,2.442049741744995,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
20,20,5.1790196895599365,215.81596302986145,2.393218994140625,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
21,21,5.856086015701294,169.7080271244049,3.075700044631958,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
22,22,5.9755859375,238.67298913002014,2.9929957389831543,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
23,23,7.772830486297607,109.73341774940492,3.0635967254638667,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
24,24,8.200769424438478,39.18944191932678,3.481336832046509,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
25,25,9.872623920440674,39.591382265090935,3.7460429668426514,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
26,26,12.103390216827393,453.93851017951965,3.3909366130828857,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
27,27,13.505908966064453,163.00329446792603,4.0594961643218985,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
28,28,15.423259258270265,982.3372604846954,4.460805654525757,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
29,29,15.181088209152222,697.6909687519072,3.496239185333252,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
30,30,16.203569173812866,961.9009492397307,5.009225130081177,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
31,31,17.13494849205017,829.9039816856384,4.214869499206543,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
32,32,18.754364013671875,2119.9522111415868,3.5577881336212163,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
33,33,19.38061547279358,1079.7460401058195,3.914939165115357,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
34,34,21.41521382331848,3532.251250267029,3.942582607269287,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
35,35,17.440523862838745,1772.462729692459,5.205867052078247,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
36,36,21.04279351234436,885.6744334697722,4.515177488327026,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
37,37,22.49829077720642,1921.0521380901334,4.860478639602661,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
38,38,24.91980218887329,1598.2256796360016,5.163490295410156,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
39,39,26.667258501052856,918.092527627945,5.778157472610474,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
40,40,29.006370544433594,1137.686047077179,6.066702127456665,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
41,41,31.955241203308105,864.0896558761598,6.290862560272218,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
42,42,32.04638600349426,339.4906733036041,6.772063493728638,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
43,43,33.716721773147576,1578.1427233219147,7.181473731994629,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
44,44,40.23899292945862,11697.291619777681,7.74374532699585,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
45,45,40.04681611061096,7347.859948873521,8.110207557678223,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
46,46,42.674147129058845,9714.97148489952,8.948312044143679,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
47,47,46.360833406448364,2233.5846941471104,9.322191476821901,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
48,48,48.88726115226746,11663.725830793379,9.834021329879759,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
49,49,53.4784517288208,641.773987531662,10.475690841674805,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,2,km,1.0
0,0,1.5995302200317385,2.9112770557403564,1.3726093769073486,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
1,1,1.7332067489624023,5.416764497756958,1.3788375854492188,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
2,2,1.59895920753479,7.916759014129639,1.1453802585601809,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
3,3,1.9575154781341555,7.812785387039185,1.1376867294311523,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
4,4,1.583934307098389,3.707466363906861,1.5709996223449707,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
5,5,1.7351641654968262,10.198219776153564,1.3898046016693115,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
6,6,2.389718532562256,25.254266500473022,1.1289095878601074,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
7,7,2.3118412494659424,19.63415551185608,1.4766974449157717,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
8,8,3.459359169006348,15.736079216003418,1.2052943706512451,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
9,9,2.959991931915283,41.187283039093025,1.582948923110962,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
10,10,3.387028455734253,76.4997136592865,1.8187668323516848,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
11,11,2.725121259689331,46.37160301208496,1.6191530227661133,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
12,12,3.385361909866333,137.786146402359,1.8443753719329836,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
13,13,3.065800428390503,43.596360683441155,1.9980053901672363,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
14,14,3.927147388458252,75.10317277908325,1.9460737705230715,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
15,15,4.251307010650635,25.06081962585449,2.043320894241333,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
16,16,3.523717403411865,164.14808797836304,2.0451555252075195,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
17,17,4.2664408683776855,53.18985891342163,1.92634391784668,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
18,18,3.821594715118408,115.77442502975464,1.9158172607421875,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
19,19,4.055972099304198,54.87344360351562,2.3287463188171387,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
20,20,5.148135185241699,26.69309711456299,2.562880516052246,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
21,21,5.126173734664917,96.13725066184998,2.241644382476806,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
22,22,5.478959560394287,137.8651144504547,2.6275739669799805,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
23,23,5.92075777053833,55.70851802825928,2.652295589447021,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
24,24,7.396303176879883,387.6611053943634,2.2238237857818604,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
25,25,7.659531116485597,170.69850516319275,3.0192434787750244,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
26,26,9.248921394348145,394.9285635948181,3.641371250152588,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
27,27,8.173892498016357,504.5078103542328,3.4407231807708736,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
28,28,11.50311040878296,179.62055492401126,3.2769737243652344,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
29,29,11.842564582824707,160.06589007377625,3.483144998550415,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
30,30,13.300410509109495,1113.465435504913,4.165929079055786,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
31,31,15.269070148468018,986.4817593097687,4.2969229221343985,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
32,32,18.770607709884644,1685.9029359817505,4.110098600387573,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
33,33,17.05028510093689,93.98226094245909,4.051104068756104,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
34,34,17.304093599319458,441.76945304870605,4.440288305282593,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
35,35,17.567611694335938,304.2256910800934,3.6643555164337163,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
36,36,21.64930486679077,789.6674163341522,3.846725225448608,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
37,37,19.179893255233765,68.04958343505861,4.283885478973389,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
38,38,23.825791358947754,1470.9352660179138,3.9666507244110103,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
39,39,20.242821455001828,701.833258152008,4.168499946594238,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
40,40,23.406265020370483,5323.78728365898,4.487611770629883,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
41,41,23.836202383041385,937.1107151508332,4.710156440734863,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
42,42,26.993911743164066,4485.576049804688,5.017498731613159,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
43,43,26.315834999084476,164.81248307228088,5.152049541473389,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
44,44,31.70703768730164,5277.865620136261,5.687927961349487,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
45,45,30.95167827606201,1397.8793358802795,5.8568267822265625,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
46,46,35.87507104873657,4131.561893224716,6.465451717376709,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
47,47,35.24245119094849,1102.8018898963928,6.517561435699463,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
48,48,40.66573143005371,3108.022136926651,6.9376301765441895,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
49,49,39.974102973937995,2728.865033149719,7.136249780654907,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,2,km,1.0
0,0,1.4924628734588623,3.6982331275939937,1.456798791885376,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
1,1,1.635307550430298,2.5223283767700195,1.4411044120788574,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
2,2,1.5678186416625977,2.610854148864746,1.3999626636505127,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
3,3,1.5863120555877686,2.4977896213531494,1.4580183029174805,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
4,4,1.539160966873169,1.6069388389587402,1.2780754566192627,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
5,5,1.6164791584014893,2.4458141326904297,1.3805513381958008,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
6,6,2.131922006607056,9.391794681549072,1.2496178150177002,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
7,7,2.107429027557373,11.714812517166138,1.542142629623413,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
8,8,1.9956007003784182,1.8308534622192385,1.4354267120361328,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
9,9,1.8224155902862549,3.5621931552886963,1.380929470062256,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
10,10,1.797365665435791,2.189740896224976,1.2133321762084959,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
11,11,2.5394551753997803,2.836354970932007,1.465651273727417,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
12,12,2.2190845012664795,18.021397590637207,1.5753951072692869,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
13,13,2.520030975341797,11.530732870101929,1.5416743755340576,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
14,14,2.356645107269287,9.60609245300293,1.651949405670166,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
15,15,3.03751802444458,2.9572637081146236,1.6346421241760254,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
16,16,2.8125247955322266,5.077223300933838,1.8442895412445068,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
17,17,3.657214164733887,4.545777797698975,1.689490795135498,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
18,18,3.1532247066497803,15.688333749771118,1.5644583702087402,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
19,19,3.31552791595459,6.632944583892822,1.8309922218322756,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
20,20,3.7002246379852295,4.8131842613220215,1.87047815322876,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
21,21,3.586293935775757,4.74894380569458,1.9034409523010252,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
22,22,4.504691362380981,8.53913140296936,1.6945140361785889,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
23,23,4.783063411712647,10.90241813659668,1.8196206092834477,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
24,24,5.31688404083252,167.5663502216339,2.330768823623657,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
25,25,6.71917200088501,65.23834490776062,1.7310044765472412,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
26,26,7.614360094070435,10.810913801193237,2.1577804088592534,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
27,27,7.140518665313722,10.502611875534056,1.9948873519897459,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
28,28,7.826645612716675,30.287590980529785,2.1812088489532466,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
29,29,9.149332523345947,62.60253667831421,1.9060757160186768,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
30,30,11.48708701133728,250.77808237075809,2.9380557537078857,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
31,31,12.133337020874025,41.52815055847168,3.1245083808898926,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
32,32,12.907712697982788,21.112551212310787,3.0070505142211914,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
33,33,15.419389247894287,7.432035446166992,3.227543354034424,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
34,34,16.326982736587524,144.65230059623718,2.464186668395996,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
35,35,15.59937047958374,19.32960200309753,3.7395632266998287,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
36,36,20.922837495803837,690.2254703044891,4.149953126907349,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
37,37,20.74127459526062,493.20946049690247,3.91778826713562,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
38,38,23.4963116645813,49.93703150749207,4.260565996170044,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
39,39,23.854361295700073,17.343672275543213,3.487318515777588,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
40,40,24.82310700416565,134.4667406082153,4.1949522495269775,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
41,41,27.14453220367432,65.07959461212158,4.735125780105591,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
42,42,32.999205112457275,1276.523116350174,4.0917158126831055,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
43,43,31.526527643203732,520.7241840362549,5.8319945335388175,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
44,44,33.254669904708855,147.44878625869748,5.467087745666504,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
45,45,37.1584780216217,76.19147825241089,5.778444051742554,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
46,46,37.130513668060296,270.99377655982966,5.179845094680786,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
47,47,40.819125652313225,114.09261441230774,6.598015069961548,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
48,48,44.584425926208496,3193.586884975433,6.006080627441406,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
49,49,37.59780597686768,503.1889028549194,4.744093656539917,icews14,-1,equaladd,50,all,adm,0.5,0.5,6,6,km,1.0
0,0,1.4902076721191406,3.838587760925293,1.2426373958587646,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
1,1,1.300678253173828,5.5019099712371835,1.4342682361602783,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
2,2,1.4536612033843994,4.822526216506958,1.362518072128296,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
3,3,1.447725534439087,1.5111446380615234,1.287179708480835,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
4,4,1.621044635772705,1.418550968170166,1.372943878173828,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
5,5,1.773243427276611,4.551969528198242,1.32552170753479,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
6,6,1.5245361328125,2.142045259475708,1.395728349685669,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
7,7,1.8566124439239504,3.2628552913665767,1.415881872177124,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
8,8,1.870189189910889,7.116149187088013,1.2905323505401611,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
9,9,1.9301655292510984,3.1859378814697266,1.461057186126709,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
10,10,1.780651569366455,2.1329784393310547,1.4097559452056885,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
11,11,1.8573579788208008,8.508182048797607,1.6808481216430664,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
12,12,2.394846200942993,3.694635152816773,1.5596663951873782,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
13,13,2.4177520275115967,10.155045986175537,1.5430715084075928,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
14,14,2.1961562633514404,2.9873502254486084,1.596670389175415,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
15,15,2.6555800437927246,4.28627872467041,1.5550699234008791,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
16,16,2.504909038543701,10.37806963920593,1.7533774375915527,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
17,17,3.043877124786377,7.180988073348999,1.657001495361328,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
18,18,3.1459312438964844,2.607972383499145,1.715034008026123,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
19,19,3.6007447242736816,3.476637125015259,1.69335675239563,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
20,20,3.7951502799987793,3.910743713378906,1.838048219680786,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
21,21,3.188857078552246,12.235015630722046,1.8569355010986328,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,8,km,1.0
