Unnamed: 0,t,clustering,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
41,41,1.9073486328125e-06,7.055725336074829,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
42,42,2.384185791015625e-06,6.3222806453704825,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
43,43,1.430511474609375e-06,6.210417985916138,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
44,44,2.1457672119140625e-06,6.00664758682251,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
45,45,2.384185791015625e-06,6.603487968444824,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
46,46,1.9073486328125e-06,7.179578065872192,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
47,47,1.430511474609375e-06,6.4226696491241455,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
48,48,1.9073486328125e-06,7.6028892993927,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
49,49,1.430511474609375e-06,6.88762354850769,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
0,0,2.1457672119140625e-06,1.4269838333129885,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
1,1,1.430511474609375e-06,1.6252973079681396,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
2,2,1.9073486328125e-06,1.5555126667022705,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
3,3,1.6689300537109375e-06,1.7666223049163818,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
4,4,1.6689300537109375e-06,1.9053988456726076,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
5,5,9.5367431640625e-07,1.7116739749908447,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
6,6,1.430511474609375e-06,1.9278252124786377,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
7,7,1.6689300537109375e-06,2.6825027465820312,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
8,8,2.384185791015625e-06,2.529723882675171,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
9,9,2.1457672119140625e-06,2.09136176109314,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
10,10,1.6689300537109375e-06,2.4753081798553467,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
11,11,1.9073486328125e-06,2.373262882232666,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
12,12,1.6689300537109375e-06,2.6731646060943604,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
13,13,1.6689300537109375e-06,2.980408906936645,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
14,14,2.384185791015625e-06,3.2499823570251465,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
15,15,1.430511474609375e-06,2.992749691009521,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
16,16,2.384185791015625e-06,2.9809076786041264,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
17,17,2.1457672119140625e-06,2.928456544876098,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
18,18,2.1457672119140625e-06,3.4817388057708736,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
19,19,1.9073486328125e-06,3.7816877365112314,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
20,20,1.1920928955078123e-06,3.15674352645874,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
21,21,1.6689300537109375e-06,3.172523021697998,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
22,22,1.6689300537109375e-06,4.200394630432129,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
23,23,2.6226043701171875e-06,3.9995100498199454,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
24,24,1.9073486328125e-06,4.7147254943847665,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
25,25,1.6689300537109375e-06,4.312962293624878,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
26,26,2.384185791015625e-06,4.2350642681121835,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
27,27,1.9073486328125e-06,4.332054376602174,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
28,28,1.430511474609375e-06,4.773399829864502,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
29,29,1.9073486328125e-06,4.093086242675781,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
30,30,2.1457672119140625e-06,5.255460262298584,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
31,31,2.1457672119140625e-06,5.292356967926025,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
32,32,1.9073486328125e-06,5.082281589508057,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
33,33,2.1457672119140625e-06,4.774898290634155,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
34,34,1.9073486328125e-06,4.941077947616577,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
35,35,1.430511474609375e-06,6.174214839935303,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
36,36,1.9073486328125e-06,5.49174165725708,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
37,37,2.1457672119140625e-06,5.810499668121338,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
38,38,1.9073486328125e-06,5.288880825042725,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
39,39,1.430511474609375e-06,5.576309442520142,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
40,40,1.9073486328125e-06,6.0564937591552725,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
41,41,1.9073486328125e-06,5.625598907470703,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
42,42,2.1457672119140625e-06,5.829938411712647,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
43,43,1.9073486328125e-06,6.5577945709228525,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
44,44,2.1457672119140625e-06,6.687414407730103,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
45,45,1.6689300537109375e-06,6.618723392486572,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
46,46,1.1920928955078123e-06,6.89634895324707,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
47,47,1.6689300537109375e-06,6.681276321411133,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
48,48,1.9073486328125e-06,7.8055100440979,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
49,49,1.430511474609375e-06,5.038984298706055,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0
